t_idx,DateTime,HourOfDay,DayOfWeek,IsWeekend
2391,2004-06-18 23:00,23,6,0
2392,2004-06-19 00:00,0,7,1
2393,2004-06-19 01:00,1,7,1
2394,2004-06-19 02:00,2,7,1
2395,2004-06-19 03:00,3,7,1
2396,2004-06-19 04:00,4,7,1
2397,2004-06-19 05:00,5,7,1
2398,2004-06-19 06:00,6,7,1
2399,2004-06-19 07:00,7,7,1
2400,2004-06-19 08:00,8,7,1
2401,2004-06-19 09:00,9,7,1
2402,2004-06-19 10:00,10,7,1
2403,2004-06-19 11:00,11,7,1
2404,2004-06-19 12:00,12,7,1
2405,2004-06-19 13:00,13,7,1
2406,2004-06-19 14:00,14,7,1
2407,2004-06-19 15:00,15,7,1
2408,2004-06-19 16:00,16,7,1
2409,2004-06-19 17:00,17,7,1
2410,2004-06-19 18:00,18,7,1
2411,2004-06-19 19:00,19,7,1
2412,2004-06-19 20:00,20,7,1
2413,2004-06-19 21:00,21,7,1
2414,2004-06-19 22:00,22,7,1
2415,2004-06-19 23:00,23,7,1
2416,2004-06-20 00:00,0,1,1
2417,2004-06-20 01:00,1,1,1
2418,2004-06-20 02:00,2,1,1
2419,2004-06-20 03:00,3,1,1
2420,2004-06-20 04:00,4,1,1
2421,2004-06-20 05:00,5,1,1
2422,2004-06-20 06:00,6,1,1
2423,2004-06-20 07:00,7,1,1
2424,2004-06-20 08:00,8,1,1
2425,2004-06-20 09:00,9,1,1
2426,2004-06-20 10:00,10,1,1
2427,2004-06-20 11:00,11,1,1
2428,2004-06-20 12:00,12,1,1
2429,2004-06-20 13:00,13,1,1
2430,2004-06-20 14:00,14,1,1
2431,2004-06-20 15:00,15,1,1
2432,2004-06-20 16:00,16,1,1
2433,2004-06-20 17:00,17,1,1
2434,2004-06-20 18:00,18,1,1
2435,2004-06-20 19:00,19,1,1
2436,2004-06-20 20:00,20,1,1
2437,2004-06-20 21:00,21,1,1
2438,2004-06-20 22:00,22,1,1
2439,2004-06-20 23:00,23,1,1
2440,2004-06-21 00:00,0,2,0
2441,2004-06-21 01:00,1,2,0
2442,2004-06-21 02:00,2,2,0
2443,2004-06-21 03:00,3,2,0
2444,2004-06-21 04:00,4,2,0
2445,2004-06-21 05:00,5,2,0
2446,2004-06-21 06:00,6,2,0
2447,2004-06-21 07:00,7,2,0
2448,2004-06-21 08:00,8,2,0
2449,2004-06-21 09:00,9,2,0
2450,2004-06-21 10:00,10,2,0
2451,2004-06-21 11:00,11,2,0
2452,2004-06-21 12:00,12,2,0
2453,2004-06-21 13:00,13,2,0
2454,2004-06-21 14:00,14,2,0
2455,2004-06-21 15:00,15,2,0
2456,2004-06-21 16:00,16,2,0
2457,2004-06-21 17:00,17,2,0
2458,2004-06-21 18:00,18,2,0
2459,2004-06-21 19:00,19,2,0
2460,2004-06-21 20:00,20,2,0
2461,2004-06-21 21:00,21,2,0
2462,2004-06-21 22:00,22,2,0
2463,2004-06-21 23:00,23,2,0
2464,2004-06-22 00:00,0,3,0
2465,2004-06-22 01:00,1,3,0
2466,2004-06-22 02:00,2,3,0
2467,2004-06-22 03:00,3,3,0
2468,2004-06-22 04:00,4,3,0
2469,2004-06-22 05:00,5,3,0
2470,2004-06-22 06:00,6,3,0
2471,2004-06-22 07:00,7,3,0
2472,2004-06-22 08:00,8,3,0
2473,2004-06-22 09:00,9,3,0
2474,2004-06-22 10:00,10,3,0
2475,2004-06-22 11:00,11,3,0
2476,2004-06-22 12:00,12,3,0
2477,2004-06-22 13:00,13,3,0
2478,2004-06-22 14:00,14,3,0
2479,2004-06-22 15:00,15,3,0
2480,2004-06-22 16:00,16,3,0
2481,2004-06-22 17:00,17,3,0
2482,2004-06-22 18:00,18,3,0
2483,2004-06-22 19:00,19,3,0
2484,2004-06-22 20:00,20,3,0
2485,2004-06-22 21:00,21,3,0
2486,2004-06-22 22:00,22,3,0
2487,2004-06-22 23:00,23,3,0
2488,2004-06-23 00:00,0,4,0
2489,2004-06-23 01:00,1,4,0
2490,2004-06-23 02:00,2,4,0
2491,2004-06-23 03:00,3,4,0
2492,2004-06-23 04:00,4,4,0
2493,2004-06-23 05:00,5,4,0
2494,2004-06-23 06:00,6,4,0
2495,2004-06-23 07:00,7,4,0
2496,2004-06-23 08:00,8,4,0
2497,2004-06-23 09:00,9,4,0
2498,2004-06-23 10:00,10,4,0
2499,2004-06-23 11:00,11,4,0
2500,2004-06-23 12:00,12,4,0
2501,2004-06-23 13:00,13,4,0
2502,2004-06-23 14:00,14,4,0
2503,2004-06-23 15:00,15,4,0
2504,2004-06-23 16:00,16,4,0
2505,2004-06-23 17:00,17,4,0
2506,2004-06-23 18:00,18,4,0
2507,2004-06-23 19:00,19,4,0
2508,2004-06-23 20:00,20,4,0
2509,2004-06-23 21:00,21,4,0
2510,2004-06-23 22:00,22,4,0
2511,2004-06-23 23:00,23,4,0
2512,2004-06-24 00:00,0,5,0
2513,2004-06-24 01:00,1,5,0
2514,2004-06-24 02:00,2,5,0
2515,2004-06-24 03:00,3,5,0
2516,2004-06-24 04:00,4,5,0
2517,2004-06-24 05:00,5,5,0
2518,2004-06-24 06:00,6,5,0
2519,2004-06-24 07:00,7,5,0
2520,2004-06-24 08:00,8,5,0
2521,2004-06-24 09:00,9,5,0
2522,2004-06-24 10:00,10,5,0
2523,2004-06-24 11:00,11,5,0
2524,2004-06-24 12:00,12,5,0
2525,2004-06-24 13:00,13,5,0
2526,2004-06-24 14:00,14,5,0
2527,2004-06-24 15:00,15,5,0
2528,2004-06-24 16:00,16,5,0
2529,2004-06-24 17:00,17,5,0
2530,2004-06-24 18:00,18,5,0
2531,2004-06-24 19:00,19,5,0
2532,2004-06-24 20:00,20,5,0
2533,2004-06-24 21:00,21,5,0
2534,2004-06-24 22:00,22,5,0
2535,2004-06-24 23:00,23,5,0
2536,2004-06-25 00:00,0,6,0
2537,2004-06-25 01:00,1,6,0
2538,2004-06-25 02:00,2,6,0
2539,2004-06-25 03:00,3,6,0
2540,2004-06-25 04:00,4,6,0
2541,2004-06-25 05:00,5,6,0
2542,2004-06-25 06:00,6,6,0
2543,2004-06-25 07:00,7,6,0
2544,2004-06-25 08:00,8,6,0
2545,2004-06-25 09:00,9,6,0
2546,2004-06-25 10:00,10,6,0
2547,2004-06-25 11:00,11,6,0
2548,2004-06-25 12:00,12,6,0
2549,2004-06-25 13:00,13,6,0
2550,2004-06-25 14:00,14,6,0
2551,2004-06-25 15:00,15,6,0
2552,2004-06-25 16:00,16,6,0
2553,2004-06-25 17:00,17,6,0
2554,2004-06-25 18:00,18,6,0
2555,2004-06-25 19:00,19,6,0
2556,2004-06-25 20:00,20,6,0
2557,2004-06-25 21:00,21,6,0
2558,2004-06-25 22:00,22,6,0
2559,2004-06-25 23:00,23,6,0
2560,2004-06-26 00:00,0,7,1
2561,2004-06-26 01:00,1,7,1
2562,2004-06-26 02:00,2,7,1
2563,2004-06-26 03:00,3,7,1
2564,2004-06-26 04:00,4,7,1
2565,2004-06-26 05:00,5,7,1
2566,2004-06-26 06:00,6,7,1
2567,2004-06-26 07:00,7,7,1
2568,2004-06-26 08:00,8,7,1
2569,2004-06-26 09:00,9,7,1
2570,2004-06-26 10:00,10,7,1
2571,2004-06-26 11:00,11,7,1
2572,2004-06-26 12:00,12,7,1
2573,2004-06-26 13:00,13,7,1
2574,2004-06-26 14:00,14,7,1
2575,2004-06-26 15:00,15,7,1
2576,2004-06-26 16:00,16,7,1
2577,2004-06-26 17:00,17,7,1
2578,2004-06-26 18:00,18,7,1
2579,2004-06-26 19:00,19,7,1
2580,2004-06-26 20:00,20,7,1
2581,2004-06-26 21:00,21,7,1
2582,2004-06-26 22:00,22,7,1
2583,2004-06-26 23:00,23,7,1
2584,2004-06-27 00:00,0,1,1
2585,2004-06-27 01:00,1,1,1
2586,2004-06-27 02:00,2,1,1
2587,2004-06-27 03:00,3,1,1
2588,2004-06-27 04:00,4,1,1
2589,2004-06-27 05:00,5,1,1
2590,2004-06-27 06:00,6,1,1
2591,2004-06-27 07:00,7,1,1
2592,2004-06-27 08:00,8,1,1
2593,2004-06-27 09:00,9,1,1
2594,2004-06-27 10:00,10,1,1
2595,2004-06-27 11:00,11,1,1
2596,2004-06-27 12:00,12,1,1
2597,2004-06-27 13:00,13,1,1
2598,2004-06-27 14:00,14,1,1
2599,2004-06-27 15:00,15,1,1
2600,2004-06-27 16:00,16,1,1
2601,2004-06-27 17:00,17,1,1
2602,2004-06-27 18:00,18,1,1
2603,2004-06-27 19:00,19,1,1
2604,2004-06-27 20:00,20,1,1
2605,2004-06-27 21:00,21,1,1
2606,2004-06-27 22:00,22,1,1
2607,2004-06-27 23:00,23,1,1
2608,2004-06-28 00:00,0,2,0
2609,2004-06-28 01:00,1,2,0
2610,2004-06-28 02:00,2,2,0
2611,2004-06-28 03:00,3,2,0
2612,2004-06-28 04:00,4,2,0
2613,2004-06-28 05:00,5,2,0
2614,2004-06-28 06:00,6,2,0
2615,2004-06-28 07:00,7,2,0
2616,2004-06-28 08:00,8,2,0
2617,2004-06-28 09:00,9,2,0
2618,2004-06-28 10:00,10,2,0
2619,2004-06-28 11:00,11,2,0
2620,2004-06-28 12:00,12,2,0
2621,2004-06-28 13:00,13,2,0
2622,2004-06-28 14:00,14,2,0
2623,2004-06-28 15:00,15,2,0
2624,2004-06-28 16:00,16,2,0
2625,2004-06-28 17:00,17,2,0
2626,2004-06-28 18:00,18,2,0
2627,2004-06-28 19:00,19,2,0
2628,2004-06-28 20:00,20,2,0
2629,2004-06-28 21:00,21,2,0
2630,2004-06-28 22:00,22,2,0
2631,2004-06-28 23:00,23,2,0
2632,2004-06-29 00:00,0,3,0
2633,2004-06-29 01:00,1,3,0
2634,2004-06-29 02:00,2,3,0
2635,2004-06-29 03:00,3,3,0
2636,2004-06-29 04:00,4,3,0
2637,2004-06-29 05:00,5,3,0
2638,2004-06-29 06:00,6,3,0
2639,2004-06-29 07:00,7,3,0
2640,2004-06-29 08:00,8,3,0
2641,2004-06-29 09:00,9,3,0
2642,2004-06-29 10:00,10,3,0
2643,2004-06-29 11:00,11,3,0
2644,2004-06-29 12:00,12,3,0
2645,2004-06-29 13:00,13,3,0
2646,2004-06-29 14:00,14,3,0
2647,2004-06-29 15:00,15,3,0
2648,2004-06-29 16:00,16,3,0
2649,2004-06-29 17:00,17,3,0
2650,2004-06-29 18:00,18,3,0
2651,2004-06-29 19:00,19,3,0
2652,2004-06-29 20:00,20,3,0
2653,2004-06-29 21:00,21,3,0
2654,2004-06-29 22:00,22,3,0
2655,2004-06-29 23:00,23,3,0
2656,2004-06-30 00:00,0,4,0
2657,2004-06-30 01:00,1,4,0
2658,2004-06-30 02:00,2,4,0
2659,2004-06-30 03:00,3,4,0
2660,2004-06-30 04:00,4,4,0
2661,2004-06-30 05:00,5,4,0
2662,2004-06-30 06:00,6,4,0
2663,2004-06-30 07:00,7,4,0
2664,2004-06-30 08:00,8,4,0
2665,2004-06-30 09:00,9,4,0
2666,2004-06-30 10:00,10,4,0
2667,2004-06-30 11:00,11,4,0
2668,2004-06-30 12:00,12,4,0
2669,2004-06-30 13:00,13,4,0
2670,2004-06-30 14:00,14,4,0
2671,2004-06-30 15:00,15,4,0
2672,2004-06-30 16:00,16,4,0
2673,2004-06-30 17:00,17,4,0
2674,2004-06-30 18:00,18,4,0
2675,2004-06-30 19:00,19,4,0
2676,2004-06-30 20:00,20,4,0
2677,2004-06-30 21:00,21,4,0
2678,2004-06-30 22:00,22,4,0
2679,2004-06-30 23:00,23,4,0
2680,2004-07-01 00:00,0,5,0
2681,2004-07-01 01:00,1,5,0
2682,2004-07-01 02:00,2,5,0
2683,2004-07-01 03:00,3,5,0
2684,2004-07-01 04:00,4,5,0
2685,2004-07-01 05:00,5,5,0
2686,2004-07-01 06:00,6,5,0
2687,2004-07-01 07:00,7,5,0
2688,2004-07-01 08:00,8,5,0
2689,2004-07-01 09:00,9,5,0
2690,2004-07-01 10:00,10,5,0
2691,2004-07-01 11:00,11,5,0
2692,2004-07-01 12:00,12,5,0
2693,2004-07-01 13:00,13,5,0
2694,2004-07-01 14:00,14,5,0
2695,2004-07-01 15:00,15,5,0
2696,2004-07-01 16:00,16,5,0
2697,2004-07-01 17:00,17,5,0
2698,2004-07-01 18:00,18,5,0
2699,2004-07-01 19:00,19,5,0
2700,2004-07-01 20:00,20,5,0
2701,2004-07-01 21:00,21,5,0
2702,2004-07-01 22:00,22,5,0
2703,2004-07-01 23:00,23,5,0
2704,2004-07-02 00:00,0,6,0
2705,2004-07-02 01:00,1,6,0
2706,2004-07-02 02:00,2,6,0
2707,2004-07-02 03:00,3,6,0
2708,2004-07-02 04:00,4,6,0
2709,2004-07-02 05:00,5,6,0
2710,2004-07-02 06:00,6,6,0
2711,2004-07-02 07:00,7,6,0
2712,2004-07-02 08:00,8,6,0
2713,2004-07-02 09:00,9,6,0
2714,2004-07-02 10:00,10,6,0
2715,2004-07-02 11:00,11,6,0
2716,2004-07-02 12:00,12,6,0
2717,2004-07-02 13:00,13,6,0
2718,2004-07-02 14:00,14,6,0
2719,2004-07-02 15:00,15,6,0
2720,2004-07-02 16:00,16,6,0
2721,2004-07-02 17:00,17,6,0
2722,2004-07-02 18:00,18,6,0
2723,2004-07-02 19:00,19,6,0
2724,2004-07-02 20:00,20,6,0
2725,2004-07-02 21:00,21,6,0
2726,2004-07-02 22:00,22,6,0
2727,2004-07-02 23:00,23,6,0
2728,2004-07-03 00:00,0,7,1
2729,2004-07-03 01:00,1,7,1
2730,2004-07-03 02:00,2,7,1
2731,2004-07-03 03:00,3,7,1
2732,2004-07-03 04:00,4,7,1
2733,2004-07-03 05:00,5,7,1
2734,2004-07-03 06:00,6,7,1
2735,2004-07-03 07:00,7,7,1
2736,2004-07-03 08:00,8,7,1
2737,2004-07-03 09:00,9,7,1
2738,2004-07-03 10:00,10,7,1
2739,2004-07-03 11:00,11,7,1
2740,2004-07-03 12:00,12,7,1
2741,2004-07-03 13:00,13,7,1
2742,2004-07-03 14:00,14,7,1
2743,2004-07-03 15:00,15,7,1
2744,2004-07-03 16:00,16,7,1
2745,2004-07-03 17:00,17,7,1
2746,2004-07-03 18:00,18,7,1
2747,2004-07-03 19:00,19,7,1
2748,2004-07-03 20:00,20,7,1
2749,2004-07-03 21:00,21,7,1
2750,2004-07-03 22:00,22,7,1
2751,2004-07-03 23:00,23,7,1
2752,2004-07-04 00:00,0,1,1
2753,2004-07-04 01:00,1,1,1
2754,2004-07-04 02:00,2,1,1
2755,2004-07-04 03:00,3,1,1
2756,2004-07-04 04:00,4,1,1
2757,2004-07-04 05:00,5,1,1
2758,2004-07-04 06:00,6,1,1
2759,2004-07-04 07:00,7,1,1
2760,2004-07-04 08:00,8,1,1
2761,2004-07-04 09:00,9,1,1
2762,2004-07-04 10:00,10,1,1
2763,2004-07-04 11:00,11,1,1
2764,2004-07-04 12:00,12,1,1
2765,2004-07-04 13:00,13,1,1
2766,2004-07-04 14:00,14,1,1
2767,2004-07-04 15:00,15,1,1
2768,2004-07-04 16:00,16,1,1
2769,2004-07-04 17:00,17,1,1
2770,2004-07-04 18:00,18,1,1
2771,2004-07-04 19:00,19,1,1
2772,2004-07-04 20:00,20,1,1
2773,2004-07-04 21:00,21,1,1
2774,2004-07-04 22:00,22,1,1
2775,2004-07-04 23:00,23,1,1
2776,2004-07-05 00:00,0,2,0
2777,2004-07-05 01:00,1,2,0
2778,2004-07-05 02:00,2,2,0
2779,2004-07-05 03:00,3,2,0
2780,2004-07-05 04:00,4,2,0
2781,2004-07-05 05:00,5,2,0
2782,2004-07-05 06:00,6,2,0
2783,2004-07-05 07:00,7,2,0
2784,2004-07-05 08:00,8,2,0
2785,2004-07-05 09:00,9,2,0
2786,2004-07-05 10:00,10,2,0
2787,2004-07-05 11:00,11,2,0
2788,2004-07-05 12:00,12,2,0
2789,2004-07-05 13:00,13,2,0
2790,2004-07-05 14:00,14,2,0
2791,2004-07-05 15:00,15,2,0
2792,2004-07-05 16:00,16,2,0
2793,2004-07-05 17:00,17,2,0
2794,2004-07-05 18:00,18,2,0
2795,2004-07-05 19:00,19,2,0
2796,2004-07-05 20:00,20,2,0
2797,2004-07-05 21:00,21,2,0
2798,2004-07-05 22:00,22,2,0
2799,2004-07-05 23:00,23,2,0
2800,2004-07-06 00:00,0,3,0
2801,2004-07-06 01:00,1,3,0
2802,2004-07-06 02:00,2,3,0
2803,2004-07-06 03:00,3,3,0
2804,2004-07-06 04:00,4,3,0
2805,2004-07-06 05:00,5,3,0
2806,2004-07-06 06:00,6,3,0
2807,2004-07-06 07:00,7,3,0
2808,2004-07-06 08:00,8,3,0
2809,2004-07-06 09:00,9,3,0
2810,2004-07-06 10:00,10,3,0
2811,2004-07-06 11:00,11,3,0
2812,2004-07-06 12:00,12,3,0
2813,2004-07-06 13:00,13,3,0
2814,2004-07-06 14:00,14,3,0
2815,2004-07-06 15:00,15,3,0
2816,2004-07-06 16:00,16,3,0
2817,2004-07-06 17:00,17,3,0
2818,2004-07-06 18:00,18,3,0
2819,2004-07-06 19:00,19,3,0
2820,2004-07-06 20:00,20,3,0
2821,2004-07-06 21:00,21,3,0
2822,2004-07-06 22:00,22,3,0
2823,2004-07-06 23:00,23,3,0
2824,2004-07-07 00:00,0,4,0
2825,2004-07-07 01:00,1,4,0
2826,2004-07-07 02:00,2,4,0
2827,2004-07-07 03:00,3,4,0
2828,2004-07-07 04:00,4,4,0
2829,2004-07-07 05:00,5,4,0
2830,2004-07-07 06:00,6,4,0
2831,2004-07-07 07:00,7,4,0
2832,2004-07-07 08:00,8,4,0
2833,2004-07-07 09:00,9,4,0
2834,2004-07-07 10:00,10,4,0
2835,2004-07-07 11:00,11,4,0
2836,2004-07-07 12:00,12,4,0
2837,2004-07-07 13:00,13,4,0
2838,2004-07-07 14:00,14,4,0
2839,2004-07-07 15:00,15,4,0
2840,2004-07-07 16:00,16,4,0
2841,2004-07-07 17:00,17,4,0
2842,2004-07-07 18:00,18,4,0
2843,2004-07-07 19:00,19,4,0
2844,2004-07-07 20:00,20,4,0
2845,2004-07-07 21:00,21,4,0
2846,2004-07-07 22:00,22,4,0
2847,2004-07-07 23:00,23,4,0
2848,2004-07-08 00:00,0,5,0
2849,2004-07-08 01:00,1,5,0
2850,2004-07-08 02:00,2,5,0
2851,2004-07-08 03:00,3,5,0
2852,2004-07-08 04:00,4,5,0
2853,2004-07-08 05:00,5,5,0
2854,2004-07-08 06:00,6,5,0
2855,2004-07-08 07:00,7,5,0
2856,2004-07-08 08:00,8,5,0
2857,2004-07-08 09:00,9,5,0
2858,2004-07-08 10:00,10,5,0
2859,2004-07-08 11:00,11,5,0
2860,2004-07-08 12:00,12,5,0
2861,2004-07-08 13:00,13,5,0
2862,2004-07-08 14:00,14,5,0
2863,2004-07-08 15:00,15,5,0
2864,2004-07-08 16:00,16,5,0
2865,2004-07-08 17:00,17,5,0
2866,2004-07-08 18:00,18,5,0
2867,2004-07-08 19:00,19,5,0
2868,2004-07-08 20:00,20,5,0
2869,2004-07-08 21:00,21,5,0
2870,2004-07-08 22:00,22,5,0
2871,2004-07-08 23:00,23,5,0
2872,2004-07-09 00:00,0,6,0
2873,2004-07-09 01:00,1,6,0
2874,2004-07-09 02:00,2,6,0
2875,2004-07-09 03:00,3,6,0
2876,2004-07-09 04:00,4,6,0
2877,2004-07-09 05:00,5,6,0
2878,2004-07-09 06:00,6,6,0
2879,2004-07-09 07:00,7,6,0
2880,2004-07-09 08:00,8,6,0
2881,2004-07-09 09:00,9,6,0
2882,2004-07-09 10:00,10,6,0
2883,2004-07-09 11:00,11,6,0
2884,2004-07-09 12:00,12,6,0
2885,2004-07-09 13:00,13,6,0
2886,2004-07-09 14:00,14,6,0
2887,2004-07-09 15:00,15,6,0
2888,2004-07-09 16:00,16,6,0
2889,2004-07-09 17:00,17,6,0
2890,2004-07-09 18:00,18,6,0
2891,2004-07-09 19:00,19,6,0
2892,2004-07-09 20:00,20,6,0
2893,2004-07-09 21:00,21,6,0
2894,2004-07-09 22:00,22,6,0
2895,2004-07-09 23:00,23,6,0
2896,2004-07-10 00:00,0,7,1
2897,2004-07-10 01:00,1,7,1
2898,2004-07-10 02:00,2,7,1
2899,2004-07-10 03:00,3,7,1
2900,2004-07-10 04:00,4,7,1
2901,2004-07-10 05:00,5,7,1
2902,2004-07-10 06:00,6,7,1
2903,2004-07-10 07:00,7,7,1
2904,2004-07-10 08:00,8,7,1
2905,2004-07-10 09:00,9,7,1
2906,2004-07-10 10:00,10,7,1
2907,2004-07-10 11:00,11,7,1
2908,2004-07-10 12:00,12,7,1
2909,2004-07-10 13:00,13,7,1
2910,2004-07-10 14:00,14,7,1
2911,2004-07-10 15:00,15,7,1
2912,2004-07-10 16:00,16,7,1
2913,2004-07-10 17:00,17,7,1
2914,2004-07-10 18:00,18,7,1
2915,2004-07-10 19:00,19,7,1
2916,2004-07-10 20:00,20,7,1
2917,2004-07-10 21:00,21,7,1
2918,2004-07-10 22:00,22,7,1
2919,2004-07-10 23:00,23,7,1
2920,2004-07-11 00:00,0,1,1
2921,2004-07-11 01:00,1,1,1
2922,2004-07-11 02:00,2,1,1
2923,2004-07-11 03:00,3,1,1
2924,2004-07-11 04:00,4,1,1
2925,2004-07-11 05:00,5,1,1
2926,2004-07-11 06:00,6,1,1
2927,2004-07-11 07:00,7,1,1
2928,2004-07-11 08:00,8,1,1
2929,2004-07-11 09:00,9,1,1
2930,2004-07-11 10:00,10,1,1
2931,2004-07-11 11:00,11,1,1
2932,2004-07-11 12:00,12,1,1
2933,2004-07-11 13:00,13,1,1
2934,2004-07-11 14:00,14,1,1
2935,2004-07-11 15:00,15,1,1
2936,2004-07-11 16:00,16,1,1
2937,2004-07-11 17:00,17,1,1
2938,2004-07-11 18:00,18,1,1
2939,2004-07-11 19:00,19,1,1
2940,2004-07-11 20:00,20,1,1
2941,2004-07-11 21:00,21,1,1
2942,2004-07-11 22:00,22,1,1
2943,2004-07-11 23:00,23,1,1
2944,2004-07-12 00:00,0,2,0
2945,2004-07-12 01:00,1,2,0
2946,2004-07-12 02:00,2,2,0
2947,2004-07-12 03:00,3,2,0
2948,2004-07-12 04:00,4,2,0
2949,2004-07-12 05:00,5,2,0
2950,2004-07-12 06:00,6,2,0
2951,2004-07-12 07:00,7,2,0
2952,2004-07-12 08:00,8,2,0
2953,2004-07-12 09:00,9,2,0
2954,2004-07-12 10:00,10,2,0
2955,2004-07-12 11:00,11,2,0
2956,2004-07-12 12:00,12,2,0
2957,2004-07-12 13:00,13,2,0
2958,2004-07-12 14:00,14,2,0
2959,2004-07-12 15:00,15,2,0
2960,2004-07-12 16:00,16,2,0
2961,2004-07-12 17:00,17,2,0
2962,2004-07-12 18:00,18,2,0
2963,2004-07-12 19:00,19,2,0
2964,2004-07-12 20:00,20,2,0
2965,2004-07-12 21:00,21,2,0
2966,2004-07-12 22:00,22,2,0
2967,2004-07-12 23:00,23,2,0
2968,2004-07-13 00:00,0,3,0
2969,2004-07-13 01:00,1,3,0
2970,2004-07-13 02:00,2,3,0
2971,2004-07-13 03:00,3,3,0
2972,2004-07-13 04:00,4,3,0
2973,2004-07-13 05:00,5,3,0
2974,2004-07-13 06:00,6,3,0
2975,2004-07-13 07:00,7,3,0
2976,2004-07-13 08:00,8,3,0
2977,2004-07-13 09:00,9,3,0
2978,2004-07-13 10:00,10,3,0
2979,2004-07-13 11:00,11,3,0
2980,2004-07-13 12:00,12,3,0
2981,2004-07-13 13:00,13,3,0
2982,2004-07-13 14:00,14,3,0
2983,2004-07-13 15:00,15,3,0
2984,2004-07-13 16:00,16,3,0
2985,2004-07-13 17:00,17,3,0
2986,2004-07-13 18:00,18,3,0
2987,2004-07-13 19:00,19,3,0
2988,2004-07-13 20:00,20,3,0
2989,2004-07-13 21:00,21,3,0
2990,2004-07-13 22:00,22,3,0
2991,2004-07-13 23:00,23,3,0
2992,2004-07-14 00:00,0,4,0
2993,2004-07-14 01:00,1,4,0
2994,2004-07-14 02:00,2,4,0
2995,2004-07-14 03:00,3,4,0
2996,2004-07-14 04:00,4,4,0
2997,2004-07-14 05:00,5,4,0
2998,2004-07-14 06:00,6,4,0
2999,2004-07-14 07:00,7,4,0
3000,2004-07-14 08:00,8,4,0
3001,2004-07-14 09:00,9,4,0
3002,2004-07-14 10:00,10,4,0
3003,2004-07-14 11:00,11,4,0
3004,2004-07-14 12:00,12,4,0
3005,2004-07-14 13:00,13,4,0
3006,2004-07-14 14:00,14,4,0
3007,2004-07-14 15:00,15,4,0
3008,2004-07-14 16:00,16,4,0
3009,2004-07-14 17:00,17,4,0
3010,2004-07-14 18:00,18,4,0
3011,2004-07-14 19:00,19,4,0
3012,2004-07-14 20:00,20,4,0
3013,2004-07-14 21:00,21,4,0
3014,2004-07-14 22:00,22,4,0
3015,2004-07-14 23:00,23,4,0
3016,2004-07-15 00:00,0,5,0
3017,2004-07-15 01:00,1,5,0
3018,2004-07-15 02:00,2,5,0
3019,2004-07-15 03:00,3,5,0
3020,2004-07-15 04:00,4,5,0
3021,2004-07-15 05:00,5,5,0
3022,2004-07-15 06:00,6,5,0
3023,2004-07-15 07:00,7,5,0
3024,2004-07-15 08:00,8,5,0
3025,2004-07-15 09:00,9,5,0
3026,2004-07-15 10:00,10,5,0
3027,2004-07-15 11:00,11,5,0
3028,2004-07-15 12:00,12,5,0
3029,2004-07-15 13:00,13,5,0
3030,2004-07-15 14:00,14,5,0
3031,2004-07-15 15:00,15,5,0
3032,2004-07-15 16:00,16,5,0
3033,2004-07-15 17:00,17,5,0
3034,2004-07-15 18:00,18,5,0
3035,2004-07-15 19:00,19,5,0
3036,2004-07-15 20:00,20,5,0
3037,2004-07-15 21:00,21,5,0
3038,2004-07-15 22:00,22,5,0
3039,2004-07-15 23:00,23,5,0
3040,2004-07-16 00:00,0,6,0
3041,2004-07-16 01:00,1,6,0
3042,2004-07-16 02:00,2,6,0
3043,2004-07-16 03:00,3,6,0
3044,2004-07-16 04:00,4,6,0
3045,2004-07-16 05:00,5,6,0
3046,2004-07-16 06:00,6,6,0
3047,2004-07-16 07:00,7,6,0
3048,2004-07-16 08:00,8,6,0
3049,2004-07-16 09:00,9,6,0
3050,2004-07-16 10:00,10,6,0
3051,2004-07-16 11:00,11,6,0
3052,2004-07-16 12:00,12,6,0
3053,2004-07-16 13:00,13,6,0
3054,2004-07-16 14:00,14,6,0
3055,2004-07-16 15:00,15,6,0
3056,2004-07-16 16:00,16,6,0
3057,2004-07-16 17:00,17,6,0
3058,2004-07-16 18:00,18,6,0
3059,2004-07-16 19:00,19,6,0
3060,2004-07-16 20:00,20,6,0
3061,2004-07-16 21:00,21,6,0
3062,2004-07-16 22:00,22,6,0
3063,2004-07-16 23:00,23,6,0
3064,2004-07-17 00:00,0,7,1
3065,2004-07-17 01:00,1,7,1
3066,2004-07-17 02:00,2,7,1
3067,2004-07-17 03:00,3,7,1
3068,2004-07-17 04:00,4,7,1
3069,2004-07-17 05:00,5,7,1
3070,2004-07-17 06:00,6,7,1
3071,2004-07-17 07:00,7,7,1
3072,2004-07-17 08:00,8,7,1
3073,2004-07-17 09:00,9,7,1
3074,2004-07-17 10:00,10,7,1
3075,2004-07-17 11:00,11,7,1
3076,2004-07-17 12:00,12,7,1
3077,2004-07-17 13:00,13,7,1
3078,2004-07-17 14:00,14,7,1
3079,2004-07-17 15:00,15,7,1
3080,2004-07-17 16:00,16,7,1
3081,2004-07-17 17:00,17,7,1
3082,2004-07-17 18:00,18,7,1
3083,2004-07-17 19:00,19,7,1
3084,2004-07-17 20:00,20,7,1
3085,2004-07-17 21:00,21,7,1
3086,2004-07-17 22:00,22,7,1
3087,2004-07-17 23:00,23,7,1
3088,2004-07-18 00:00,0,1,1
